"Time","Event"
323,32
338,28
340,59
340,7
348,46
350,21
351,65
354,22
361,53
371,52
392,73
393,26
396,23
397,5
406,10
416,31
421,46
426,84
444,57
445,15
456,50
456,22
481,25
482,7
534,68
572,59
600,8
136,31
188,6
222,78
311,84
354,11
367,41
368,15
383,40
384,81
394,43
397,31
400,66
424,60
430,14
433,64
470,6
477,6
480,69
485,21
493,12
503,39
521,75
526,81
533,61
546,41
567,26
568,38
582,30
584,38
600,48
602,73
620,8
623,39
631,9
702,10
4,31
22,6
56,78
295,15
298,66
313,31
394,41
399,60
402,21
403,75
424,40
439,26
465,61
526,81
529,48
538,6
561,39
601,73
638,38
647,9
656,38
689,41
711,10
732,8
745,11
838,84
939,14
1039,81
1067,12
1173,64
1279,43
1281,69
1312,6
1316,39
1392,30
77,58
178,26
286,63
307,24
311,21
317,55
320,61
330,59
339,8
353,28
360,30
360,59
369,49
369,22
372,61
372,65
385,35
394,59
398,25
406,42
414,80
427,42
428,81
433,29
474,37
488,2
494,74
509,66
516,12
521,5
539,63
562,66
569,79
607,77
624,9
653,49
673,28
713,69
754,62
806,17
840,10
8,29
81,3
164,64
189,13
210,29
232,43
241,36
268,79
327,68
334,25
337,7
341,14
341,1
347,82
367,7
368,66
371,70
374,35
378,0
381,1
385,48
386,18
388,13
396,14
411,3
427,13
451,21
453,7
458,42
467,32
468,23
528,13
528,47
537,10
546,72
563,27
579,61
585,81
597,14
601,2
615,35
635,28
648,56
702,1
721,28
124,21
230,3
309,28
312,39
331,3
344,39
348,63
394,55
405,78
407,29
410,9
493,55
506,17
518,77
519,7
586,80
643,35
692,83
695,32
711,73
734,82
773,63
835,63
870,35
990,65
1127,32
1274,64
1350,81
1408,6
1447,15
1483,67
1510,79
1538,41
1613,44
1703,53
1792,62
1893,61
1930,78
1937,51
8,7
106,53
177,55
180,52
213,45
228,4
232,54
275,50
286,65
290,5
327,9
333,73
337,15
339,74
340,70
341,73
352,4
352,42
356,70
359,77
360,67
367,21
379,71
379,50
388,15
409,27
411,32
414,51
422,38
437,84
458,70
462,47
463,82
479,38
502,17
509,68
518,8
520,4
556,60
568,82
592,26
660,36
674,32
717,13
807,77
876,10
51,64
146,18
239,69
317,67
355,19
362,64
363,29
365,21
378,53
386,19
389,3
390,55
411,42
413,62
422,84
428,8
438,19
439,11
453,25
463,59
482,76
484,4
489,66
521,57
552,21
567,69
570,63
571,82
587,43
637,43
649,29
654,49
681,61
693,66
749,0
796,25
915,34
20,64
61,23
99,70
229,75
263,49
307,59
312,64
326,83
341,15
354,71
355,66
360,7
373,65
376,40
378,5
382,38
389,84
390,58
403,57
419,12
424,81
427,16
429,17
430,78
440,8
449,7
462,28
465,18
476,8
479,46
480,20
487,37
490,41
504,82
509,8
510,59
531,57
541,7
607,6
628,4
122,72
196,27
209,20
220,51
309,33
313,20
314,13
336,55
339,15
342,70
346,54
365,74
383,61
388,10
393,50
395,55
399,0
406,80
435,15
450,33
456,53
457,68
511,20
522,49
526,20
550,38
585,52
595,20
610,27
629,22
677,52
698,80
701,9
746,42
793,73
804,52
825,10
836,6
908,57
62,29
140,3
246,64
262,43
304,3
308,82
313,47
325,1
332,13
336,35
346,28
360,23
362,7
364,61
365,14
370,29
374,36
375,2
376,1
381,79
383,14
405,56
409,66
449,28
458,0
461,68
468,1
492,70
497,48
499,25
508,13
524,35
534,14
536,42
536,27
537,7
588,13
606,13
641,81
729,72
781,7
791,10
797,32
800,18
815,21
57,17
63,48
93,72
133,57
140,77
142,49
194,13
202,19
236,53
267,42
302,63
306,49
315,78
335,83
344,65
345,23
348,12
371,31
374,29
375,60
375,14
383,71
384,16
385,65
392,26
411,29
430,55
447,35
465,66
471,77
494,84
506,45
514,24
515,52
574,16
584,82
633,67
693,54
738,47
780,1
802,23
59,53
122,29
211,45
231,32
256,53
270,53
272,43
284,69
299,66
303,60
306,33
334,69
338,47
340,59
340,63
348,70
355,84
362,4
363,60
365,39
373,11
376,32
384,12
397,38
399,54
403,1
407,35
416,31
433,16
434,8
446,42
489,61
501,20
506,47
517,8
576,60
610,17
614,84
734,36
813,17
78,70
96,36
179,78
210,61
232,30
261,61
295,47
299,37
327,32
328,26
353,47
355,64
363,23
364,84
364,79
366,45
372,4
385,14
392,58
395,28
402,82
417,23
459,56
464,19
529,24
619,68
694,4
723,45
832,3
842,18
867,57
971,39
1044,1
42,10
89,6
99,25
309,45
325,35
337,49
347,58
352,62
354,34
377,73
378,65
381,52
382,23
385,52
387,39
392,33
393,46
396,16
397,44
397,57
397,49
459,36
460,0
471,41
486,49
488,28
532,73
549,15
599,31
631,84
656,2
693,83
707,21
724,78
793,28
883,32
76,70
116,36
158,78
167,47
229,61
302,24
331,82
350,23
354,1
359,61
368,4
369,26
369,18
371,32
380,84
383,23
383,3
388,64
390,58
395,28
395,68
397,45
433,4
441,30
441,57
447,79
458,19
477,45
489,14
506,37
527,47
531,39
649,56
63,72
83,43
130,59
162,50
201,77
211,76
212,59
232,61
270,74
272,16
284,67
289,43
301,2
302,23
303,42
304,16
313,73
321,51
348,72
353,35
354,60
356,40
361,24
372,7
379,38
380,59
381,39
390,62
390,79
425,27
427,0
453,82
478,22
480,51
510,23
523,2
590,3
636,80
707,17
838,26
53,50
90,3
220,8
290,25
294,69
302,47
306,27
308,43
311,76
333,42
333,31
344,27
348,77
349,28
362,43
363,67
366,74
367,1
376,13
384,58
389,28
398,42
412,67
424,34
428,24
433,84
448,38
458,47
461,49
467,55
467,8
480,64
483,17
517,53
522,26
559,20
620,48
622,17
634,64
655,59
734,19
64,23
93,13
153,30
201,84
222,2
320,22
323,38
330,2
331,34
338,61
361,81
362,65
362,4
363,65
365,63
372,66
373,75
374,23
379,72
380,50
383,25
384,19
386,53
398,35
399,59
406,64
432,29
434,34
437,65
443,60
445,61
453,2
463,56
483,70
497,59
508,78
536,31
537,25
540,54
617,11
148,49
287,22
303,52
311,26
313,45
317,74
340,3
341,1
343,18
344,20
344,39
351,81
368,71
370,5
375,14
375,59
376,52
378,16
389,14
406,11
413,81
415,32
435,64
449,3
458,65
475,1
480,54
482,79
488,55
493,21
510,14
536,71
553,74
576,8
624,60
642,69
642,6
662,16
687,76
713,0
89,11
168,72
249,27
305,62
309,72
311,47
324,82
343,80
344,47
349,16
362,64
365,84
377,55
379,20
387,1
388,53
390,79
393,48
398,17
434,73
440,52
445,56
449,38
452,22
453,49
461,45
461,73
473,15
483,12
490,50
497,33
507,81
540,63
607,23
613,20
650,23
665,52
137,29
235,2
316,44
323,56
327,83
342,25
352,30
353,41
355,84
355,17
361,9
362,43
383,4
387,7
390,64
400,79
402,68
421,13
429,77
442,52
445,58
455,62
470,7
481,40
515,56
531,82
533,79
539,42
586,53
586,47
590,22
612,1
613,84
615,21
623,26
673,9
719,80
749,80
754,28
858,63
12,50
47,3
184,8
311,38
314,1
314,27
318,13
324,47
330,47
335,20
340,74
342,49
344,34
345,28
346,76
348,8
350,43
354,27
356,55
357,69
367,58
370,17
380,25
382,64
388,31
393,67
398,43
409,67
421,84
438,77
439,53
447,42
461,24
545,26
545,48
628,17
640,59
654,64
693,42
736,19
843,28
89,50
131,3
264,8
316,43
332,26
332,43
344,48
353,42
354,69
359,1
372,34
375,42
377,17
388,59
391,47
393,49
403,64
420,67
429,19
432,31
435,27
465,58
478,25
483,28
491,17
491,55
500,67
526,53
534,28
536,77
547,47
556,76
561,8
604,64
625,24
654,27
713,74
734,84
821,20
859,13
927,38
