"Time","Event"
2046,57
2179,37
2221,74
2286,21
2331,42
2376,20
2452,28
2556,35
2662,18
2720,32
2880,44
2919,69
2929,23
3006,63
3121,20
3137,73
3184,34
117,80
168,47
283,70
309,44
384,68
392,37
481,20
522,7
587,60
716,63
723,2
734,74
795,27
919,64
1045,48
1145,9
1246,64
1282,73
1300,55
1414,26
1509,22
1606,33
1651,26
1681,1
1746,22
1811,49
1936,42
2045,74
2141,12
2211,67
2296,18
2371,74
2437,16
2493,11
2644,39
2716,35
2759,28
2903,81
2941,24
3005,24
3121,33
3237,63
3369,52
3432,84
3496,14
3563,59
43,23
82,13
228,84
279,30
343,2
452,38
514,64
623,53
685,56
756,34
799,35
832,65
888,70
932,59
996,31
1088,29
1145,23
1248,78
1252,81
1327,50
1376,60
1497,19
1524,61
1555,66
1632,72
1723,2
1828,65
1943,63
2014,2
2074,75
2164,34
2271,25
2393,25
2457,11
2613,22
2712,59
2769,65
2935,4
3007,61
3122,54
86,31
94,6
126,78
273,15
422,75
450,40
572,6
679,38
730,9
775,8
865,41
918,38
1025,11
1101,84
1191,14
1279,81
1389,12
1497,64
1607,43
1679,6
1755,69
1822,39
1905,30
1977,41
2021,66
2105,60
2174,81
2249,73
2367,10
2466,31
2556,21
2617,26
2737,61
2804,48
2859,39
91,58
188,26
287,63
302,49
366,29
496,63
571,24
637,30
648,22
748,59
878,5
974,9
1086,77
1151,49
1213,69
1269,62
1363,10
1437,17
1494,28
1619,74
1668,66
1699,79
1791,28
1858,61
1875,81
2018,66
2113,12
2205,35
2214,65
2298,59
2393,42
2452,2
2529,80
2566,55
2570,61
2603,42
2656,21
2797,59
2828,8
2882,25
2969,37
98,80
147,38
246,15
311,3
342,19
424,16
474,68
552,23
644,67
729,21
820,30
856,65
953,52
1047,83
1062,13
1132,46
1183,63
1246,55
1318,36
1448,15
1471,44
1602,9
1677,10
1725,54
1819,57
1926,8
2026,4
2081,11
2141,66
2211,68
2301,65
2364,80
2452,29
2600,75
2674,83
2775,12
2858,31
2960,64
3093,26
39,59
140,47
167,49
167,40
229,37
314,7
341,55
444,43
505,32
629,39
707,81
813,5
849,34
942,70
1067,3
1090,77
1198,23
1299,69
1345,48
1408,44
1451,43
1456,48
1553,53
1682,20
1781,40
1940,49
1992,21
2101,77
2198,66
2249,1
2298,56
2381,31
2475,20
2639,81
56,49
203,22
244,3
254,5
300,81
349,14
358,14
369,74
467,81
476,26
615,1
747,11
830,55
906,79
949,21
980,52
999,18
1026,20
1115,64
1165,32
1220,54
1245,16
1333,3
1379,14
1514,60
1532,69
1632,16
1679,52
1774,1
1815,71
1834,65
1928,74
1999,8
2140,6
2228,76
2248,0
2368,45
2422,71
2480,39
2524,59
95,59
160,84
279,36
367,59
386,64
449,34
537,79
594,33
718,66
796,12
856,73
917,48
968,43
1039,44
1080,44
1135,9
1226,30
1297,11
1412,24
1463,11
1549,33
1575,55
1654,74
1710,5
1761,41
1888,26
1989,72
2000,82
2134,27
2207,28
2314,36
2383,16
2440,46
2524,43
2591,23
2664,72
2774,49
2807,56
2813,76
2903,28
2999,63
3073,20
3155,2
3266,18
3284,44
3312,24
3411,4
3431,50
3557,33
3691,40
113,70
218,78
262,61
262,36
312,47
426,61
536,30
620,37
726,84
742,45
867,64
974,26
1082,4
1210,23
1353,47
1441,56
1534,82
1567,28
1600,14
1669,79
1697,58
1758,19
1818,24
1907,68
1946,4
2059,45
2209,3
2219,18
2305,57
2418,39
2490,1
2509,32
2624,23
25,64
69,23
111,70
155,49
250,38
266,65
322,7
470,83
547,71
594,16
684,57
843,46
942,57
984,28
1070,12
1080,58
1184,18
1350,59
1450,81
1466,82
1559,37
1591,64
1683,75
1723,40
1808,84
1879,20
1987,17
1997,8
2060,15
2152,78
2170,7
2238,59
2331,66
2463,41
2606,8
2739,7
2811,5
2941,8
2999,6
3108,4
136,59
255,47
283,49
302,40
348,37
404,7
434,55
502,43
562,32
672,39
733,81
831,5
869,34
973,70
1121,3
1140,77
1267,23
1328,69
1379,48
1434,44
1481,43
1494,48
1575,53
1667,20
1763,40
1913,49
1979,21
2099,77
2217,66
2281,1
2320,56
2403,31
2502,20
2624,81
147,31
159,6
189,78
245,15
375,75
398,40
520,6
615,38
692,9
775,8
826,41
874,38
948,11
1023,84
1122,14
1219,81
1330,12
1412,64
1516,43
1588,6
1656,69
1723,39
1804,30
1862,41
1925,66
1990,60
2052,81
2127,73
2196,10
2265,31
2356,21
2392,26
2534,61
2601,48
2617,39
107,59
243,84
349,36
441,59
450,64
537,34
619,79
638,33
770,66
876,12
939,73
1007,48
1056,43
1116,44
1182,44
1268,9
1354,30
1427,11
1526,24
1605,11
1666,33
1701,55
1795,74
1865,5
1924,41
2037,26
2092,72
2100,82
2212,27
2249,28
2330,36
2398,16
2467,46
2565,43
2631,23
2714,72
2823,49
2838,56
2853,76
2951,28
3043,63
3067,20
3164,2
3236,18
3289,44
3379,24
3462,4
3511,50
3653,33
3731,40
5,46
44,23
127,11
154,4
232,65
239,52
320,63
380,69
512,79
631,71
676,82
734,64
834,84
905,51
977,0
1041,11
1158,60
1196,57
1305,18
1424,0
1516,15
1572,58
1687,19
1763,82
1856,51
1937,11
1997,13
2117,47
2133,26
2198,40
2266,8
2354,4
2447,18
2503,76
2556,23
2597,70
2671,9
2698,27
2793,11
2916,49
114,7
239,53
312,55
353,52
483,54
581,73
680,4
751,38
803,70
837,51
881,42
979,27
1035,70
1142,82
1207,26
1275,8
1328,4
1402,21
1434,5
1526,50
1566,45
1608,4
1718,65
1757,73
1827,32
1880,82
1980,68
2027,60
2164,36
2261,32
2309,13
2414,77
2505,10
2622,9
2646,70
2795,38
2849,71
2905,84
2953,17
2975,67
2998,74
3075,77
3083,15
3149,47
3258,50
3294,15
107,46
176,23
276,11
307,4
390,65
473,52
555,63
612,69
719,79
817,71
906,82
984,64
1164,84
1231,51
1303,0
1329,11
1443,60
1495,57
1657,18
1759,0
1839,15
1883,58
1947,19
2023,82
2092,51
2175,11
2214,13
2342,47
2355,26
2408,40
2481,8
2542,4
2640,18
2693,76
2765,23
2815,70
2869,9
2932,27
3028,11
3108,49
131,35
247,23
305,63
335,66
390,30
501,64
534,61
604,64
673,70
698,73
760,57
778,67
869,58
903,7
922,24
1023,39
1186,74
1193,37
1283,58
1324,47
1362,22
1402,32
1430,51
1507,83
1576,48
1630,26
1775,75
1838,44
1874,40
1968,2
2070,66
2116,27
2137,72
2239,61
2297,21
2335,82
2489,10
2512,46
2554,47
2562,19
2627,62
2683,68
2779,16
2846,23
2938,56
3078,2
3180,14
13,48
84,77
149,13
214,72
270,17
344,49
428,19
456,57
554,53
656,42
678,49
767,31
897,26
954,66
1029,12
1111,55
1234,82
1286,67
1381,47
1434,23
1481,1
1591,78
1710,60
1755,63
1805,23
1876,29
1949,65
1965,83
2070,77
2113,52
2142,84
2192,16
2306,71
2358,29
2453,45
2516,16
2641,54
2717,65
2807,14
2873,35
2960,24
135,80
209,38
307,3
334,15
337,19
374,16
451,68
528,23
675,67
727,21
801,30
865,65
955,52
1056,83
1105,13
1152,46
1198,63
1273,55
1377,36
1445,15
1469,44
1603,9
1681,10
1718,54
1807,57
1907,8
2011,4
2070,11
2176,66
2250,68
2421,65
2486,80
2572,29
2681,75
2778,83
2901,12
2991,31
3088,64
3230,26
112,59
218,47
245,49
245,40
292,37
372,7
400,55
509,43
567,32
699,39
772,81
898,5
941,34
1021,70
1152,3
1167,77
1283,23
1390,69
1465,48
1548,44
1591,43
1609,48
1684,53
1776,20
1874,40
1983,49
2050,21
2195,77
2311,66
2367,1
2411,56
2491,31
2593,20
2757,81
120,49
263,22
285,3
287,5
365,81
423,14
437,14
449,74
536,81
606,26
748,1
862,11
945,55
1022,79
1055,21
1084,52
1113,18
1124,20
1205,64
1255,32
1320,54
1364,16
1471,3
1506,14
1633,60
1651,69
1740,16
1786,52
1870,1
1924,71
1954,65
2048,74
2137,8
2252,6
2344,76
2385,0
2475,45
2522,71
2567,39
2657,59
7,59
141,47
169,49
249,40
310,37
367,7
402,55
492,43
554,32
652,39
721,81
809,5
873,34
962,70
1094,3
1103,77
1186,23
1257,69
1299,48
1358,44
1386,43
1394,48
1484,53
1573,20
1670,40
1796,49
1859,21
2002,77
2095,66
2160,1
2209,56
2299,31
2406,20
2586,81
137,59
240,47
269,49
304,40
359,37
415,7
448,55
533,43
594,32
715,39
790,81
915,5
953,34
1044,70
1159,3
1187,77
1268,23
1336,69
1388,48
1467,44
1514,43
1532,48
1612,53
1749,20
1850,40
1953,49
2010,21
2118,77
2152,66
2235,1
2282,56
2368,31
2469,20
2653,81
117,53
175,29
234,45
323,69
387,54
417,66
454,32
499,53
582,47
595,84
710,8
736,59
844,42
929,1
983,69
1009,53
1071,63
1207,70
1223,60
1342,39
1432,31
1537,47
1572,16
1607,11
1625,35
1751,61
1840,17
1873,60
1945,38
1950,32
2076,12
2188,8
2284,84
2381,36
2460,17
2613,60
2667,33
2816,43
2845,4
2964,20
0,10
108,50
223,72
240,64
322,75
409,72
455,29
554,72
650,37
707,22
729,30
787,58
891,77
985,28
1027,84
1114,50
1135,53
1194,51
1268,7
1383,19
1441,52
1499,46
1603,27
1649,26
1746,81
1820,31
1894,4
1923,75
1976,10
2085,42
2182,60
2201,18
2233,41
2393,31
2485,58
45,61
125,20
213,34
300,8
389,31
475,41
618,56
717,53
764,2
846,19
953,46
1035,42
1071,60
1120,28
1174,60
1220,71
1277,36
1331,17
1386,38
1436,33
1542,6
1626,40
1707,76
1736,0
1810,61
1887,75
1929,79
1969,37
2015,42
2076,46
2146,33
2235,52
2310,40
2382,4
2456,61
2545,13
2571,54
2640,79
2722,36
2734,1
2911,27
149,52
154,24
178,19
267,56
286,32
362,20
397,27
553,27
603,21
682,72
774,39
806,65
863,43
900,20
936,3
979,58
1001,40
1035,62
1046,0
1109,54
1195,44
1294,75
1340,27
1438,41
1452,43
1514,54
1594,27
1688,5
1752,45
1825,14
1927,32
1967,66
2002,67
2061,75
2099,49
2194,64
2268,32
2428,54
2472,27
2612,82
2698,42
2738,43
2781,53
2797,58
2861,30
81,21
204,3
292,3
369,39
428,78
520,7
604,35
728,39
826,29
974,63
1035,9
1142,77
1192,55
1288,55
1411,17
1502,80
1598,83
1642,82
1705,32
1744,73
1778,63
1910,35
1987,63
2097,65
2181,32
2337,64
2384,81
2430,6
2514,15
2579,79
2684,67
2735,41
2875,44
2962,53
3062,62
3143,61
3145,78
3167,51
3214,28
16,64
86,18
226,69
227,19
286,55
354,29
430,11
479,66
576,53
649,25
718,84
755,59
862,8
917,4
1052,21
1120,62
1231,3
1348,42
1464,57
1518,63
1542,76
1645,82
1670,29
1725,43
1744,69
1825,49
1865,66
1917,0
2034,64
2061,67
2142,19
2253,21
2333,43
2429,61
2535,25
2649,34
2689,19
112,7
243,53
307,52
313,55
477,54
571,73
663,4
735,38
796,70
836,51
891,42
1038,27
1151,70
1250,82
1315,26
1385,8
1439,4
1517,21
1540,5
1623,50
1690,45
1730,4
1834,65
1890,73
1987,32
2037,82
2118,68
2193,60
2302,36
2390,32
2436,13
2567,77
2676,10
2822,9
2845,70
2996,38
3049,71
3103,84
3178,17
3200,67
3232,74
3311,77
3332,15
3381,47
3499,50
3552,15
62,20
130,53
161,41
209,77
256,74
342,29
359,1
401,0
424,67
472,42
500,31
609,26
665,55
853,28
914,73
983,50
1003,4
1060,23
1087,38
1115,81
1237,8
1347,34
1442,61
1525,29
1595,42
1656,75
1736,43
1852,7
1885,74
1996,9
2040,8
2181,57
2247,58
2400,54
2440,19
2465,13
2531,84
2589,46
2765,8
2807,27
97,59
151,84
267,36
352,59
379,64
442,34
538,79
567,33
680,66
768,12
812,73
870,48
914,43
980,44
1045,44
1071,9
1154,30
1229,11
1333,24
1378,11
1433,33
1466,55
1546,74
1589,5
1634,41
1739,26
1850,72
1871,82
1982,27
2004,28
2104,36
2201,16
2263,46
2343,43
2442,23
2501,72
2619,49
2647,56
2653,76
2743,28
2826,63
2851,20
2915,2
3035,18
3049,44
3115,24
3217,4
3275,50
3380,33
3462,40
70,20
143,53
204,41
276,77
331,74
433,29
472,1
506,0
552,67
579,42
615,31
698,26
739,55
877,28
906,73
990,50
1031,4
1092,23
1113,38
1143,81
1221,8
1318,34
1410,61
1475,29
1526,42
1571,75
1624,43
1739,7
1766,74
1856,9
1916,8
2015,57
2071,58
2224,54
2272,19
2287,13
2313,84
2321,46
2424,8
2470,27
51,31
155,37
258,37
327,28
418,19
495,59
642,1
653,4
767,9
775,17
915,7
1032,2
1125,47
1171,52
1298,23
1374,9
1423,78
1521,35
1546,12
1585,21
1713,84
1827,77
1842,48
1942,45
1985,48
2066,27
2110,1
2142,24
2295,44
2338,46
2361,28
2499,19
2579,81
2633,77
2705,72
93,0
195,58
308,27
337,55
373,5
442,17
548,69
665,56
725,68
731,82
796,56
932,3
937,47
1007,22
1139,6
1163,8
1282,27
1355,36
1439,76
1498,32
1600,83
1676,2
1782,67
1839,28
1891,11
1981,29
2039,30
2056,64
2079,2
2142,4
2312,78
2315,63
2360,27
2388,66
2458,66
2563,2
2605,23
70,49
116,33
177,73
192,35
348,38
431,2
465,52
543,78
583,49
667,70
718,50
772,4
842,39
974,43
1038,35
1151,29
1200,2
1296,0
1399,40
1478,15
1544,33
1625,30
1674,48
1684,7
1752,23
1843,11
2005,39
2109,56
2200,39
2205,3
2323,82
2390,19
2459,36
2521,51
2596,54
2624,62
2709,77
2797,77
2813,62
48,58
136,26
240,63
305,49
365,29
502,63
557,24
613,30
623,22
717,59
815,5
916,9
1025,77
1100,49
1155,69
1207,62
1316,10
1423,17
1486,28
1601,74
1652,66
1682,79
1784,28
1849,61
1900,81
1963,66
2092,12
2179,35
2192,65
2273,59
2370,42
2419,2
2512,80
2550,55
2553,61
2632,42
2683,21
2808,59
2866,8
2929,25
3003,37
20,31
122,37
160,37
223,28
323,19
403,59
534,1
550,4
658,9
683,17
803,7
932,2
1055,47
1076,52
1158,23
1203,9
1287,78
1389,35
1413,12
1463,21
1510,84
1639,77
1690,48
1742,45
1777,48
1852,27
1899,1
1959,24
2134,44
2173,46
2196,28
2308,19
2390,81
2434,77
2503,72
33,35
137,22
202,33
299,75
374,17
498,13
546,31
596,62
654,23
744,29
824,40
921,20
977,0
982,81
1095,54
1211,14
1270,58
1323,7
1485,25
1554,75
1645,10
1727,23
1809,24
1932,48
1993,38
2104,67
2223,16
2330,49
2370,71
2506,75
2547,81
2633,39
2651,16
2731,70
2840,62
2859,23
2949,48
3019,52
17,53
67,29
129,45
225,69
290,54
377,66
446,32
532,53
565,47
605,84
675,8
702,59
821,42
932,1
982,69
1010,53
1079,63
1223,70
1235,60
1359,39
1417,31
1503,47
1558,16
1604,11
1641,35
1692,61
1788,17
1823,60
1881,38
1887,32
1983,12
2124,8
2219,84
2330,36
2409,17
2595,60
2651,33
2739,43
2799,4
2892,20
71,46
125,23
208,11
308,4
417,65
503,52
586,63
641,69
763,79
859,71
927,82
1009,64
1179,84
1247,51
1310,0
1349,11
1476,60
1516,57
1669,18
1782,0
1871,15
1915,58
2004,19
2060,82
2164,51
2273,11
2355,13
2502,47
2512,26
2601,40
2654,8
2737,4
2836,18
2900,76
2975,23
2992,70
3131,9
3173,27
3276,11
3419,49
106,0
204,58
364,55
421,27
434,5
464,17
546,69
646,56
724,68
731,82
789,56
890,3
907,47
1032,22
1134,6
1157,8
1232,27
1308,36
1380,76
1467,32
1567,83
1641,2
1757,67
1842,28
1900,11
1983,29
2092,30
2117,64
2139,2
2197,4
2319,78
2321,63
2367,27
2395,66
2426,66
2546,2
2635,23
46,46
123,23
205,11
235,4
313,65
356,52
439,63
492,69
582,79
691,71
716,82
846,64
1008,84
1079,51
1158,0
1228,11
1354,60
1396,57
1504,18
1616,0
1698,15
1756,58
1835,19
1932,82
2028,51
2148,11
2230,13
2373,47
2383,26
2473,40
2512,8
2569,4
2665,18
2714,76
2774,23
2850,70
2932,9
3014,27
3105,11
3193,49
132,53
196,29
265,45
354,69
419,54
472,66
507,32
598,53
676,47
727,84
783,8
807,59
905,42
1010,1
1066,69
1095,53
1158,63
1277,70
1298,60
1422,39
1485,31
1601,47
1633,16
1642,11
1672,35
1737,61
1826,17
1861,60
1921,38
1927,32
2033,12
2139,8
2235,84
2334,36
2413,17
2596,60
2636,33
2716,43
2780,4
2879,20
114,81
190,12
275,71
324,13
377,33
457,71
561,76
605,75
679,50
705,1
807,41
914,63
923,28
934,83
952,2
1076,7
1171,36
1231,5
1299,81
1353,30
1433,19
1457,49
1589,76
1698,35
1729,48
1836,73
1983,79
2075,35
2118,22
2233,18
2262,62
2364,39
2433,36
2616,25
2660,1
2701,45
2773,78
2784,1
2809,8
2950,40
2985,2
139,48
198,77
285,13
301,72
385,17
467,49
557,19
574,57
635,53
697,42
753,49
884,31
975,26
1019,66
1062,12
1142,55
1280,82
1358,67
1470,47
1520,23
1558,1
1650,78
1770,60
1832,63
1878,23
1951,29
2024,65
2053,83
2214,77
2256,52
2286,84
2344,16
2415,71
2472,29
2572,45
2633,16
2735,54
2788,65
2875,14
2980,35
3104,24
75,7
180,53
253,55
292,52
416,54
523,73
614,4
692,38
768,70
827,51
871,42
940,27
1000,70
1112,82
1187,26
1218,8
1230,4
1313,21
1336,5
1423,50
1466,45
1508,4
1598,65
1624,73
1697,32
1749,82
1877,68
1926,60
2047,36
2132,32
2195,13
2338,77
2434,10
2565,9
2668,70
2776,38
2824,71
2887,84
2975,17
2997,67
3021,74
3098,77
3174,15
3237,47
3351,50
3388,15
149,53
245,73
305,39
344,25
446,72
597,56
733,24
769,20
826,4
877,74
996,5
1024,73
1085,41
1168,66
1237,79
1268,57
1333,43
1420,7
1432,80
1526,11
1581,29
1692,39
1833,59
1899,3
1961,80
1980,7
2128,46
2223,71
2311,68
2390,81
2522,14
2608,81
2742,30
2790,79
2822,25
